bad_flag,tenure,margin,amtfin,exist
0,47,0.091896583,12.63671805,0
1,45,0,14.4986074,0
0,46,0.101396337,12.63785506,0
0,23,0.349557537,12.89921983,0
0,47,0.415041783,12.25486281,0
0,39,0.350365117,14.18707411,0
0,45,0.225630095,13.59236701,0
0,30,0.395370878,12.2266103,0
0,32,0.293800539,12.47609978,0
0,46,0.050000462,12.9264969,0
0,54,0,14.25376549,0
0,47,0.101230711,12.65395847,0
0,46,0.050002773,12.69308395,0
0,12,0.390951629,12.76568843,1
0,46,0,14.36948762,0
0,46,0.170401397,13.01700286,0
0,47,0.100479452,13.39490643,0
0,46,0.166406325,13.91987057,0
0,46,0.487474299,13.30468493,0
0,44,0.002899544,12.69465266,0
1,45,0.000348551,14.3431933,1
0,44,0.241047437,13.51440547,0
0,47,0.403677885,12.69204189,0
0,47,0.166529298,13.01700286,0
0,42,0.112328285,14.44571794,0
0,45,0.285281693,12.84792653,0
0,47,0.272404025,13.03898177,0
0,48,0.029788008,12.96453929,0
0,43,0.134532555,13.0393078,0
0,47,0.251174022,13.3423018,0
1,47,0.120000116,13.31398819,0
0,36,0.10100942,13.67279426,0
0,23,0.534359605,11.51292546,0
0,34,0.367259396,12.7367009,0
1,34,0.234042553,12.50617724,0
0,34,0.085753821,12.82125828,0
0,47,0.050209205,13.94214321,0
0,34,0.114757902,12.5776362,0
0,36,0.115575739,11.97738249,0
0,47,0.126865672,12.58621995,0
0,46,0.138804348,12.88954821,0
0,47,0.167607143,13.27538485,0
0,32,0.278521402,12.89921983,0
0,48,0.102029703,12.64432758,0
0,48,0.09242145,12.19344323,0
1,35,0.293863623,13.42246797,0
0,48,0.150364964,13.27422573,0
1,30,0.138352273,11.92933051,0
0,47,0.099126596,13.72667934,0
0,35,0.234693878,14.22097567,0
0,23,0.52367688,11.35627165,0
0,35,0.2,12.99453001,0
0,46,0.101190922,12.61153775,0
0,45,0.12417283,13.01700286,1
0,48,0.06020558,12.67607627,0
0,45,0.364620344,12.82125828,0
0,43,0.110463177,12.79385931,0
0,48,0.100385549,12.14950229,0
0,45,0.151020408,13.49805633,0
0,47,0.118329057,12.61153775,0
0,47,0.070663985,14.00943125,0
0,47,0,13.96341405,1
0,35,0.090003907,12.79663324,0
0,34,0.375617596,12.34583459,0
0,44,0.000305817,14.56456537,1
0,34,0.141990962,12.50617724,0
0,36,0.219623656,11.88552297,0
1,23,0.151456277,12.5776362,0
0,48,0.025,13.02447488,0
0,11,0.527860927,12.61153775,0
0,48,0.104059669,12.94443217,0
0,59,0,12.7381704,0
0,36,0.051563808,13.1460799,0
0,23,0.371069182,12.20607265,0
0,44,0.101078706,13.01700286,0
0,41,0.301675978,13.12236338,0
0,46,0.202835563,12.08390501,0
0,36,0.139602382,13.71015004,1
0,35,0.273858921,13.45883561,0
0,40,0.259259259,13.71015004,1
0,48,0.082795699,13.65651483,0
0,35,0.15,12.71138309,0
0,44,0.283659992,12.90793177,0
0,47,0.15,13.79101293,0
0,48,0.11341811,12.62148808,0
0,31,0.202075081,12.72188581,0
0,47,0.199562741,13.69447223,0
0,35,0.288348526,13.01700286,0
0,33,0.097679748,12.66032792,0
0,45,0.050066806,13.66002566,0
0,47,0.101662971,12.91201265,0
0,48,0.040267789,12.70076889,0
0,34,0.334105771,12.76568843,0
0,44,0.101696584,13.85473127,0
0,35,0.396291505,13.45883561,0
0,30,0.051160722,12.85839783,0
0,29,0.046761133,13.81551056,0
0,39,0,13.96994691,0
0,47,0.040220512,13.12864362,1
0,47,0.101162845,13.41353934,0
0,35,0.207798731,12.75708006,0
0,40,0.140647379,12.61153775,0
0,48,0.102088167,12.86617997,0
0,24,0.070203657,12.90793177,0
0,47,0.289715886,12.70730238,0
0,60,0,12.71711924,0
0,24,0.287354651,12.40962555,0
0,47,0.254394876,12.89921983,0
0,39,0.100775194,13.04763983,0
0,47,0.050665428,12.95984445,1
0,47,0.09647535,12.61153775,0
0,46,0.270501473,12.45293272,0
0,23,0.425706525,12.20607265,0
0,47,0.04092732,12.69158046,0
0,48,0.099998851,12.87814429,0
0,36,0.2,13.8924716,0
0,35,0.092868383,12.67043539,0
0,48,0.100249083,13.95004145,1
0,35,0.52366133,12.61153775,0
0,46,0.100429185,13.86239414,0
0,47,0.1,13.11231304,0
0,40,0.080304709,12.71292037,0
0,42,0.548214491,11.94145585,0
0,39,0.344827586,13.07107008,0
0,46,0.147543953,13.53182051,0
0,24,0.149805621,13.33747476,1
0,24,0.176029963,13.68767719,1
0,24,0.176029963,13.68767719,1
0,12,0.051974614,12.68849879,1
0,48,0.150953762,13.142166,1
0,29,0.25,13.30468493,0
0,47,0.148997101,13.26473062,0
0,44,0.096185185,14.01448436,0
0,47,0.138836928,12.88664104,0
0,47,0.157117008,13.23390475,0
0,44,0.099,12.66713643,0
0,47,0.039997402,12.64565895,0
0,45,0.250514293,12.97386337,0
0,47,0.1,14.01025463,1
0,45,0.100959603,13.07736601,0
0,22,0.324678833,11.77528973,0
0,48,0.105701697,14.02252473,0
0,48,0.100006056,13.98862318,0
0,43,0.14425486,12.10071213,0
0,40,0.1,12.68849879,0
0,48,0.1,13.1825173,0
0,35,0.098554984,13.12236338,0
0,47,0.112426036,14.11561515,0
0,53,0.123552124,14.63529039,0
0,30,0.352192218,13.71015004,1
0,24,0.05016599,12.92877863,0
0,48,0.117562748,12.67654491,0
0,30,0.558568733,11.69524702,0
1,47,0.182896458,13.75363515,0
0,30,0.556213018,11.91839057,1
0,29,0.154355367,12.56024446,0
0,35,0.234324324,11.86111451,0
0,23,0.382868428,12.4292162,0
0,47,0.180554795,13.22401703,0
0,35,0.201554172,12.65714826,1
0,45,0.175846564,13.02827245,0
0,33,0.157868132,12.85623403,0
0,35,0.051430006,12.69158046,0
0,47,0.145695953,11.94243257,0
0,12,0.6842,10.85224547,0
0,41,0.215262766,12.94800999,0
0,47,0,12.75811699,0
0,30,0.18280543,13.71347783,0
0,35,0.152740029,12.08953883,0
0,47,0.1,13.84380643,0
0,34,0.253891683,12.4431191,0
0,48,0.389661767,13.31998397,0
0,45,0.256528007,14.40615425,1
0,36,0.178112004,13.22699363,0
0,48,0.100131474,14.14193246,0
0,48,0.049982194,12.70926924,0
0,45,0.101335292,13.27078338,1
0,34,0.334105771,12.76568843,0
0,34,0.296054672,12.82125828,0
0,41,0.187481462,13.02143746,0
0,60,0.00122073,12.71589777,0
0,46,0.151074643,12.60819885,0
1,47,0.100726895,12.97849301,0
0,46,0.147777778,12.75173438,0
0,45,0.188876014,12.76568843,0
0,35,0.273763202,11.78027727,0
0,48,0.162961654,13.8971099,0
0,57,0.205340114,13.45883561,1
0,45,0.095087413,12.66349749,0
0,47,0,12.72474738,0
0,36,0.316762548,12.61153775,0
0,45,0.206081081,13.06048797,0
0,47,0.211029227,12.50617724,1
0,48,0.050046773,12.22145375,0
0,23,0.143385201,13.92615708,1
0,48,0.050299941,12.9408415,0
0,45,0.282758621,13.16158409,1
0,34,0.40755369,12.3883942,0
0,35,0.176445613,13.01700286,0
0,35,0.297225012,12.83107481,0
0,41,0.230245714,14.29576398,0
1,40,0.150666667,13.36452493,0
0,48,0.051695205,14.19061955,0
0,47,0.039998596,12.70104934,1
0,34,0.107391736,13.25339164,0
0,47,0.046122605,12.69465266,0
0,45,0.081846051,14.47303056,1
0,21,0.524375743,12.20607265,0
0,48,0.000186934,14.56598281,0
1,46,0.124238549,12.59523898,0
0,46,0.052415766,12.70684793,1
0,36,0.223803364,13.30468493,1
0,35,0.103296541,12.86876062,0
0,35,0.195348824,12.52452638,1
0,45,0.098431034,14.4626138,0
0,35,0.141160982,13.17143922,0
0,35,0.2771915,11.77528973,0
0,32,0.09617613,12.87390202,0
1,47,0.118238605,13.3534751,0
0,44,0.194757756,12.52815614,0
0,31,0.219466505,12.67607627,0
0,48,0.009533243,12.70076889,0
0,48,0.051044755,12.66032792,0
0,47,0.14893617,12.67607627,0
0,47,0.15,13.74830181,0
0,46,0.162086071,13.34550693,1
0,35,0.201195924,13.45883561,0
1,48,0.118378737,13.03898177,0
0,35,0.309392265,12.4292162,0
0,39,0.138608114,12.77464817,0
0,34,0.188427715,13.46616583,0
0,58,0.095560345,13.86349087,0
0,44,0.142857143,12.61153775,0
0,46,0.22100786,13.30468493,0
0,34,0.153486777,12.88664104,0
0,47,0.039998596,12.70104934,0
0,47,0.111299681,12.64432758,0
0,34,0.438719382,12.20607265,0
0,44,0.15,13.19095617,0
0,45,0.1,14.62644077,0
0,39,0.094396552,12.66080399,0
0,35,0.156563841,12.94800999,0
0,47,0.200913242,12.76568843,0
0,24,0.322516465,12.37581542,0
0,35,0.251426615,12.89420728,0
0,48,0.049663416,12.68323807,0
0,36,0.2,13.8924716,0
0,39,0.059701493,12.66032792,0
0,47,0.15,13.19095617,0
0,47,0.039998596,12.70104934,0
0,42,0.217050892,13.71015004,0
0,48,0.049663416,12.68323807,0
0,47,0,12.73300584,0
0,48,0.100394185,12.59811473,0
0,47,0.350000092,13.46549056,0
0,44,0.161490683,12.50617724,0
0,32,0.100775194,13.04763983,0
0,46,0.155008126,12.61153775,0
0,60,0.100013839,12.6087004,0
0,35,0.2771915,11.77528973,0
0,23,0.146047574,12.76597411,0
0,47,0,12.69788975,0
0,48,0.101862365,13.58609739,0
0,47,0.174304351,13.59236701,1
0,46,0.104478311,12.16081374,0
0,47,0.092291454,13.07767977,0
0,46,0.198181109,12.60484877,1
1,47,0.078661313,12.21676528,0
0,45,0.101221641,13.15192218,0
0,35,0.292499121,11.9511804,0
0,48,0.136280639,13.31298374,0
0,45,0.164285714,12.75173438,0
0,36,0.288461539,13.22672339,1
0,47,0.098674358,12.87390202,0
0,46,0.193209621,13.30659977,0
0,47,0.100075723,12.87646284,0
0,47,0.051167847,12.23563145,0
0,47,0.143709722,13.07390816,0
0,32,0.310737786,12.8346813,0
1,48,0.050129302,13.76946662,0
0,44,0.195943528,13.71364393,1
0,47,0.217986315,13.59236701,0
1,35,0.123015873,13.91535589,0
0,33,0.20750605,12.54254488,0
0,36,0.286658614,12.61153775,0
0,32,0.264653976,12.4292162,0
0,48,0.233747026,13.57725337,0
0,47,0.14651302,12.56077064,0
0,40,0.150001586,12.14208864,0
0,47,0.051351528,13.59236701,0
0,47,0.051351528,13.59236701,0
0,28,0.410779521,12.01370075,0
0,47,0.111791731,12.5776362,0
0,36,0.090909091,12.89921983,1
0,35,0.203950756,12.96019733,1
0,44,0.206313635,12.95984445,0
0,35,0.026113113,12.25080698,0
0,33,0.400407723,12.4292162,0
0,46,0.18365893,12.52452638,0
0,44,0.274815803,12.89921983,0
0,33,0.127459638,12.01370075,0
0,32,0.055288462,12.88156489,1
0,30,0.238579424,12.46843691,0
0,24,0.387755102,13.30468493,0
0,44,0.151624549,13.06048797,0
0,47,0.052692582,12.7367009,0
0,48,0.100000684,13.39662277,0
0,44,0.207248018,12.76568843,0
0,23,0.295542733,12.41308681,0
0,11,0.585492228,12.20607265,0
0,45,0.283365773,13.12236338,0
0,40,0.053855682,12.70684793,1
0,48,0.100000503,13.88639763,0
0,48,0.050898363,13.54893745,1
0,41,0.201305277,13.46616583,1
0,35,0.117214321,13.71015004,1
0,35,0.245821853,13.71015004,0
0,43,0.164720358,13.16158409,0
0,36,0.154784689,12.08192565,0
0,24,0.300743518,12.83734442,0
0,45,0.041955884,12.24529336,0
0,47,0.1,12.88825999,0
0,35,0.222270115,12.50858175,0
0,46,0.145983109,13.90182586,0
0,34,0.269981585,12.91201265,0
0,34,0.189356806,13.15192218,0
0,44,0.095223969,12.62806706,0
0,47,0.088675112,12.89959476,0
0,56,0,14.53335035,0
0,43,0.221183801,13.12236338,0
0,48,0.199772917,12.4874851,0
0,24,0.430287728,11.73606902,0
0,33,0.315157617,13.12236338,1
0,34,0.101106429,12.77422334,0
0,48,0.227008219,12.92147044,0
0,31,0.350431944,13.68197917,1
0,47,0.132078824,13.86919349,0
0,46,0.289880534,12.62198301,0
0,48,0.070294785,12.92391244,1
0,46,0.461174962,12.20607265,0
0,59,0,12.71711924,0
0,44,0.254293298,12.4914433,0
0,34,0.157373702,12.76568843,0
0,48,0.274171389,13.45883561,0
0,35,0.398503884,12.77987307,0
0,34,0.253602116,12.4292162,0
0,23,0.40736105,13.12236338,0
0,45,0.2003367,13.76421726,0
0,53,0.2,13.64115717,0
0,40,0.101057976,12.82799232,0
0,22,0.33645401,13.21767356,0
0,48,0.041979262,12.69311774,0
0,47,0.107142857,12.61153775,0
0,46,0.050039191,12.93771913,0
0,39,0.148083067,12.49369222,0
0,45,0.096766957,12.63134038,0
0,35,0.659090909,11.91839057,0
0,44,0.507708335,12.64432758,0
0,47,0.055940116,12.64432758,0
0,34,0.121025236,13.21767356,0
0,45,0.310566601,12.98114538,0
0,35,0.412015464,12.20607265,0
0,47,0.100933774,13.66468767,0
0,44,0.445599022,13.02475055,0
0,47,0.177469989,13.71015004,0
0,48,0.250390832,13.03024809,0
0,45,0,14.26658618,0
0,48,0.127182045,13.86430072,0
0,31,0.398707823,12.20607265,0
0,46,0.101258239,12.61153775,0
0,46,0.185564953,13.59236701,0
0,35,0.213905145,12.50617724,0
0,47,0.050547999,12.68230682,0
0,35,0.149939027,13.21384807,0
0,35,0.287607912,12.47609978,0
0,47,0.305720595,12.46843691,0
0,47,0.150373549,13.51440547,0
0,47,0.101578998,13.09190417,0
0,45,0.236296733,13.21767356,0
0,45,0.200526591,13.74723172,0
0,23,0.410546965,12.4292162,1
0,47,0.090909091,12.67607627,0
0,35,0.325842697,13.30468493,0
0,47,0.200119476,13.76210978,1
0,44,0.219575449,13.38472764,1
0,48,0.102240689,13.08984019,0
0,47,0.045171654,12.6956491,0
0,34,0.155060306,13.41503299,0
0,36,0.007720318,12.26951682,0
0,22,0.361980548,13.00616658,0
0,41,0.18398572,13.59236701,1
0,47,0.149698097,13.3739,0
0,46,0.164372642,12.54966235,0
0,48,0.276811594,13.52582648,0
0,34,0.100706588,13.3534751,0
0,48,0.025761124,12.93844054,0
0,47,0.129230769,13.24634936,0
0,48,0.10651761,13.31050132,0
0,36,0.405940594,13.30468493,0
0,47,0.015174637,12.71394391,0
1,47,0.105845043,14.52354635,0
0,47,0.150849969,13.62918098,0
0,47,0.100001845,12.58696838,0
0,46,0.390358059,12.2314967,0
0,41,0.202008004,12.72783821,0
0,47,0.084819499,12.66870543,0
0,34,0.253619943,13.12236338,1
1,47,0.101580307,13.06685067,0
0,31,0.517334974,12.62855874,0
0,48,0.08578715,12.69311774,1
0,21,0.211045365,13.59236701,1
0,34,0.137931035,13.81551056,0
0,22,0.152114787,12.55672952,0
0,47,0.099669285,12.62148808,0
0,47,0.170608502,13.95440256,1
0,45,0.060099141,14.50865774,0
0,41,0.150724638,12.58792789,0
0,36,0.00071641,12.69158046,0
0,46,0.146853933,12.84700505,0
0,48,0.034884166,12.7012261,0
0,45,0.128919861,14.50865774,0
0,47,0.000438832,12.23076526,0
0,36,0.101960797,13.26905776,0
0,48,0.051974614,12.68849879,0
0,47,0.230606474,12.54254488,0
0,47,0.157210705,13.86430072,1
0,40,0.100001192,12.6182419,0
0,11,0.565678989,12.79385931,0
0,59,0.076739956,13.89722878,0
0,45,0.199555309,13.48700649,1
0,23,0.644260409,12.20607265,1
0,56,0.336736478,13.21767356,0
0,44,0.198019554,12.57071576,0
1,48,0.040267789,12.70076889,0
0,47,0.249898736,13.01700286,0
0,48,0.146186122,12.81944583,0
0,39,0.250202814,13.21585372,0
0,35,0.17184265,12.89921983,0
0,30,0.165043139,12.61153775,0
0,34,0.239865757,13.12933899,0
0,45,0.115766763,12.61153775,0
0,33,0.102738037,12.58107855,1
0,46,0.148694665,12.8346813,0
0,23,0.095625684,12.15477935,0
0,47,0.10155025,13.18063229,0
0,33,0.138515579,12.64432758,0
0,48,0.176190476,13.67048479,0
0,47,0.096083326,13.87580571,0
0,45,0.100986191,12.60148742,0
0,34,0.31372549,13.45883561,0
0,34,0.104432165,12.89921983,0
0,45,0.25342326,13.06473426,0
0,40,0.210526316,14.22097567,0
0,48,0.040267789,12.70076889,0
1,47,0.162329393,13.71585595,0
0,35,0.36338374,13.57093651,0
0,36,0.170571429,11.88552297,0
0,45,0.023308626,14.23981181,0
0,41,0.088495575,13.84506936,0
0,48,0.100456621,12.88410619,0
0,46,0.093280799,12.62855874,0
0,47,0.148431714,13.36082894,1
0,47,0.039998596,12.70104934,0
0,41,0.097392728,12.17044547,0
0,20,0.200463499,12.7512997,0
0,47,0.044219976,12.72233347,0
0,47,0.051428571,12.9360338,0
0,35,0.050583504,13.42246797,1
0,48,0.170940171,13.78505135,0
0,47,0.114614191,12.79843217,0
0,47,0.090093931,12.64271337,0
1,42,0.090772918,12.62313689,0
0,46,0.148694665,12.8346813,0
0,45,0.199994009,13.77624984,0
0,35,0.13006916,12.10071213,0
0,52,0.200603318,13.18063229,0
0,36,0.050177614,12.8293337,1
0,34,0.113661279,12.15477935,0
0,47,0.118414903,12.59862136,0
0,46,0.10234192,12.16342607,0
0,35,0.099962447,13.63116696,0
0,33,0.124726477,12.89921983,0
0,34,0.205826294,12.50617724,0
0,48,0.090061407,13.09190417,0
0,48,0,13.24103491,0
0,48,0.149271337,13.00582956,0
0,47,0.100202454,12.88916949,0
0,46,0.108975322,13.00582956,0
0,36,0.051546392,12.93362125,0
0,35,0,12.69915478,1
1,48,0.071346327,13.87584808,0
0,14,0.64393551,11.51292546,0
0,45,0.089538362,13.53579666,1
0,47,0.179636227,12.54254488,0
0,23,0.255613142,12.89921983,0
0,32,0.545460792,12.48597453,0
0,35,0.166935099,12.32385568,0
0,45,0.160545645,13.59236701,0
0,44,0.201791494,12.98768847,0
0,47,0.101234568,12.80490915,0
0,47,0.118868333,13.77468856,0
0,35,0.051298858,13.11231304,1
0,47,0.26768428,13.59236701,0
0,48,0.185129308,12.07254125,0
0,47,0.143892166,12.72783821,0
0,35,0.222065064,13.21767356,0
0,45,0.051974614,12.68849879,0
0,33,0.176232864,12.7367009,0
0,18,0.473303511,13.01700286,0
0,33,0.205582811,13.01700286,0
0,34,0.086206897,13.87377947,0
0,23,0.683042789,11.51292546,0
1,35,0.145240077,12.57987507,0
0,23,0.408331769,12.2142888,0
0,32,0.111846135,12.5776362,1
0,40,0.286181327,13.12236338,0
0,47,0.051430006,12.69158046,0
0,35,0.254951238,11.80559508,0
0,48,0.054575693,13.68767719,1
0,44,0.100367984,13.84409801,0
0,36,0.113611111,11.98011263,0
0,23,0.362409175,13.12236338,0
0,35,0.100076982,13.97165924,0
0,24,0.062168802,13.12933899,0
0,44,0.395003594,12.94800999,0
0,42,0.103448276,12.87390202,0
0,48,0.18638473,12.54254488,0
0,46,0.100236206,12.68075282,0
0,35,0.200692317,13.704579,0
0,35,0.109319652,12.56776001,0
0,35,0.185767211,14.34613881,0
0,58,0.15034965,14.01025463,0
0,47,0.043648848,12.92269218,1
0,44,0.251944943,12.88664104,0
0,44,0.153216929,13.21767356,1
0,47,0.099193548,13.92615708,1
0,47,0.012877176,12.64432758,0
0,47,0.143224332,12.10071213,0
0,46,0.069285545,12.66980666,0
0,48,0.040267789,12.70076889,0
0,48,0.128948871,14.43447284,0
0,48,0.128948871,14.43447284,0
0,34,0.050664448,13.89801178,0
0,47,0.197878788,14.0957903,1
0,44,0.174582081,14.50865774,0
0,45,0.141674091,13.27078338,0
0,39,0.107485605,13.04979268,0
0,44,0.199941256,13.50079981,1
0,47,0.20499986,12.81583822,0
0,41,0.148697674,13.72684327,0
0,35,0.096795813,12.83374754,0
0,44,0.102599022,12.65395847,0
0,35,0,12.28071619,0
0,46,0.045512317,13.25339164,1
0,45,0.048641672,13.65885675,0
0,35,0.087301587,13.9552725,0
0,35,0.495980073,11.41476122,0
0,24,0.4057223,12.20607265,0
0,47,0.102047086,12.60535199,0
0,47,0.102825627,13.76421726,1
0,47,0.026666945,12.69771545,0
1,47,0.122976198,13.75501718,0
0,47,0.152247162,13.21767356,0
0,34,0.25,12.12540474,0
0,22,0.344996772,13.02475055,0
0,30,0.202126447,12.76568843,0
0,42,0.264255058,13.99783211,0
0,30,0.209039548,12.54254488,0
0,39,0.456415386,12.76568843,0
0,44,0.104948259,12.87390202,0
0,47,0.051408215,12.9408415,1
0,35,0.139483222,12.12269104,0
0,34,0.150006877,12.84000047,0
0,47,0,14.03865411,0
0,46,0.152226674,13.02838231,0
0,44,0.140583372,13.81551056,1
0,45,0.13808151,12.63183046,0
0,43,0.204376686,13.3534751,0
0,23,0.437082738,12.4292162,1
0,48,0.140070269,13.0280527,0
0,34,0.051255643,13.17305649,1
0,46,0.154679095,13.16158409,0
0,44,0.106039343,13.3534751,0
0,34,0.290909091,13.5670492,0
0,44,0.305617776,13.33747476,0
0,46,0.167927383,13.21767356,0
0,43,0.162601626,13.15192218,0
0,46,0.1218473,13.78900743,0
0,47,0.101028571,12.88232796,0
0,46,0.391500885,12.2314967,0
0,45,0.293353779,13.20881627,0
0,47,0.046122605,12.69465266,0
0,34,0.20316523,12.06104687,0
0,48,0.191028708,12.73124486,0
0,15,0.383067578,12.69158046,0
0,48,0.095683453,13.35109131,0
0,47,0.090909091,12.67607627,0
0,32,0.086169451,12.66080399,0
0,23,0.6842,11.52929082,0
0,35,0.463168674,12.89921983,0
0,44,0.345350944,12.4292162,0
0,35,0.316239316,12.67607627,0
0,29,0.310047434,13.59236701,0
0,34,0.148694665,12.8346813,0
0,45,0.158151508,12.50060619,0
0,35,0.169542246,12.5776362,0
0,35,0.100345923,14.06080691,0
1,44,0.12345679,13.47302025,0
0,45,0.100695498,13.42394836,1
0,44,0.144070905,13.45904988,0
0,34,0.160068293,13.03680549,0
0,44,0.26952321,13.01700286,0
0,45,0.40722668,12.24047407,0
0,47,0.099289934,13.13429195,0
0,60,0.246939639,12.931566,0
0,47,0.205242544,13.41204345,0
0,45,0.024532995,14.5574479,1
0,47,0.207844716,12.28534583,0
0,47,0.150891443,12.76568843,0
0,48,0.098229019,13.87707591,0
0,47,0.321151779,12.3883942,0
0,46,0.00122073,12.71589777,0
0,46,0.155185523,13.10216067,0
0,46,0.101315499,13.84020317,0
0,45,0.1,12.88916949,0
0,47,0.186109604,13.52782849,0
0,44,0.12793613,12.89921983,0
0,47,0.041272068,12.23076526,0
0,58,0.25,13.84628222,0
0,35,0.041272068,12.23076526,0
0,47,0.188985703,12.59523898,0
0,47,0.100137174,13.39391607,0
0,35,0.466001186,12.61153775,0
0,47,0.043450876,12.69158046,0
0,48,0.09620477,13.5456684,1
0,29,0.199978666,12.61153775,0
0,35,0.075563444,12.89921983,0
0,47,0.294271979,12.44901882,0
0,48,0.10000403,12.21100048,0
0,47,0.094550346,13.91082074,0
0,44,0.251633373,12.49500394,0
0,47,0.096685651,13.32146011,0
0,47,0.300795702,13.24103491,0
0,47,0.041534541,12.63785506,0
0,47,0.318181818,12.61153775,0
0,23,0.093364404,13.29151526,0
0,42,0,14.4910028,1
0,42,0,14.4910028,1
0,56,0,14.43608705,0
0,35,0.098913699,12.63297303,0
0,46,0.292604502,12.99453001,0
0,47,0.30075718,12.40901349,0
0,48,0.052329464,12.66032792,0
0,47,0.098492543,13.57978822,0
0,48,0.210057143,12.75303732,0
0,45,0.066079295,14.56692665,0
0,47,0.119766126,13.53467168,1
0,48,0.103808813,12.87390202,0
1,48,0.145689944,13.82164172,0
1,47,0.1771476,13.03898177,0
0,47,0.090332871,13.08911678,0
0,48,0.172055664,13.52782849,0
0,48,0.13,13.67624849,0
0,48,0.097195358,13.64412894,0
0,47,0.145299145,14.22097567,0
0,47,0.150401837,12.82125828,0
0,24,0.387855044,12.4292162,1
0,49,0.468262598,13.13261069,0
0,47,0.1,13.778444,0
0,47,0.150108532,13.1402033,0
0,46,0.154440214,13.62313867,1
0,33,0.441699467,12.61153775,0
0,44,0.085327635,12.67935215,0
0,47,0.301538233,12.97618087,0
0,47,0.2,13.45883561,0
0,47,0.168414607,13.29379249,0
1,35,0.049958277,12.68292775,0
0,45,0.184782609,12.61153775,0
0,47,0.305261115,11.82041016,0
1,47,0.051430006,12.69158046,0
0,30,0.314807557,12.4292162,0
0,47,0.103864412,12.18075484,0
0,36,0.139872029,12.6098697,0
0,36,0.200778844,12.77422334,0
0,45,0.167755135,12.79385931,0
0,48,0.210233082,12.52452638,0
0,34,0.232741856,12.46843691,0
0,48,0.210233082,12.52452638,0
0,34,0.339622642,11.8493977,0
0,35,0.093428509,13.39870641,1
0,48,0.089127873,12.64158187,0
0,48,0.164855876,12.83907165,0
0,47,0.142857143,13.71015004,0
1,47,0.250453933,13.72010037,0
0,30,0.20212766,12.61153775,0
0,45,0.085753821,12.82125828,0
0,22,0.370944675,12.7367009,0
0,34,0.250522422,13.66932805,0
0,35,0.332969055,12.80765263,1
0,47,0.103329636,13.8924716,0
1,47,0.15,13.66294196,0
0,22,0.503468947,12.30138283,0
1,34,0.095245517,12.63671805,0
0,35,0.156673889,14.5416814,0
1,47,0.195687646,13.8500569,0
0,33,0.09271742,12.58107855,0
0,35,0.200280603,12.04941884,0
0,34,0.217089652,13.21767356,0
0,35,0.300699301,13.12236338,0
0,47,0.144515855,13.67624849,0
0,46,0.109542252,12.72188581,0
0,23,0.335106383,12.4292162,0
0,34,0.1,12.88916949,1
0,35,0.247296146,12.01460943,0
0,34,0.2,13.19932442,0
0,48,0.354114418,12.2142888,0
1,36,0.099400556,13.75576055,0
0,27,0.351639334,13.45883561,0
0,47,0.306542769,12.99453001,0
0,43,0.209962833,13.42984808,0
0,47,0.149999429,13.52095693,0
1,48,0.102567514,12.62313689,0
0,30,0.482809575,12.35017299,0
0,35,0.162111763,13.82064734,0
0,48,0.041979262,12.69311774,0
0,47,0.10931115,12.62855874,0
0,47,0.03535982,12.69817406,0
0,47,0.075276676,13.86919349,1
1,47,0.001687887,14.29793671,1
0,48,0.142949795,12.54308045,0
0,46,0.110476191,13.74723172,0
0,21,0.466242914,12.76568843,1
0,46,0.208333333,12.56024446,0
0,46,0.130113636,13.81064876,0
0,23,0.106719147,13.08154138,1
0,40,0.149946896,13.68813163,0
0,46,0.093280799,12.62855874,1
0,47,0.099083551,13.16542287,1
0,48,0.103538813,12.88067391,0
0,48,0.048000694,13.69728993,1
0,47,0.182034503,13.21767356,0
0,41,0.292875546,13.13231371,0
0,47,0.102368749,12.68849879,1
0,47,0.149735178,13.26386294,0
0,60,0,14.54787845,1
0,39,0.22490575,12.4431191,0
0,47,0,14.40329722,0
0,35,0.129313282,12.12267473,0
0,46,0.173047776,12.72188581,0
0,35,0.051298858,13.11231304,1
0,29,0.547288712,12.61153775,0
0,48,0.043876837,13.43446973,0
1,45,0.193080246,13.14246008,0
0,44,0.10013462,12.8346813,1
0,47,0.100054831,12.6181823,0
0,48,0.050002773,12.69308395,0
0,48,0.050001673,12.89305587,0
0,47,0.052705779,12.7367009,0
0,40,0.106280193,12.82125828,0
0,48,0.100680661,13.72995267,0
0,47,0.151329052,13.71585595,0
0,41,0.165120594,13.01700286,0
0,48,0.100375235,13.77364635,0
0,49,0.021406728,14.28551419,0
0,47,0.000537739,13.47302025,1
0,45,0.089998831,12.17860381,0
0,47,0,12.69788975,0
0,36,0.14897511,13.04979268,0
0,36,0.14897511,13.04979268,0
0,41,0.116776334,13.87377947,1
0,24,0.379678935,13.54107371,0
1,47,0.061073209,13.981025,1
0,48,0.101129625,13.05835805,0
0,47,0.139699163,12.57418197,0
1,46,0.250129458,13.91263727,0
0,48,0.100385549,12.14950229,0
0,44,0.152545189,13.142166,0
0,46,0.050987251,14.24729297,0
0,48,0,14.53335035,0
0,47,0.102272727,12.88664104,0
0,48,0.281437126,13.30468493,0
0,34,0.203564284,12.04355372,0
0,47,0.050219011,12.69034893,0
0,34,0.326289011,12.4292162,0
0,36,0.040267789,12.70076889,0
